,Image,Label
110,"[[88 88 89 ... 71 63 57]
 [82 85 89 ... 70 63 55]
 [82 85 88 ... 67 57 49]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
111,"[[ 0  0  0 ... 13 13  0]
 [ 1  0  0 ... 15 15  0]
 [13 12 14 ... 14 12  0]
 ...
 [ 0  0 13 ... 18 17 16]
 [ 0  0 13 ...  0  0  0]
 [ 0  0 14 ...  0  0  0]]",Normal
112,"[[255 255 255 ... 230 223 210]
 [255 255 255 ... 156 150 141]
 [253 253 246 ... 117 112 103]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
113,"[[  8   1   9 ...   7   4   1]
 [  1   1   3 ...   4   2   0]
 [  2 114   4 ...   5   1   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
114,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
115,"[[  0   0   0 ...  60 104 182]
 [  0   0   0 ...  61 101 180]
 [  0   0   0 ...  61  98 180]
 ...
 [  0   0   0 ...   0  10  54]
 [  0   0   0 ...   0  11  55]
 [  0   0   0 ...   0  11  57]]",Normal
116,"[[ 95  90  89 ... 138 141 146]
 [ 91  89  93 ... 147 148 169]
 [ 98  99  92 ... 162 183 176]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
117,"[[ 1  0 51 ... 69 69 74]
 [ 1  1 50 ... 70 72 75]
 [49 52 50 ... 69 70 79]
 ...
 [36 36 43 ... 43 36 37]
 [27 29 40 ... 41 34 31]
 [20 23 26 ... 39 25 26]]",Normal
118,"[[48 52 65 ... 16  2  0]
 [50 48 60 ... 14  2  0]
 [43 51 59 ...  9  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
119,"[[0 0 0 ... 3 2 1]
 [0 0 0 ... 1 2 2]
 [0 0 0 ... 1 0 1]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
120,"[[ 0  0  0 ... 81 80 78]
 [ 0  0  0 ... 81 88 82]
 [ 0  0  0 ... 83 81 83]
 ...
 [17 56 81 ...  0  0  0]
 [16 56 80 ...  0  0  0]
 [20 58 83 ...  0  0  0]]",Normal
121,"[[ 0  0  0 ... 19 14  5]
 [ 0  0  0 ... 17 12  0]
 [ 0  0  0 ... 15  7  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
122,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 2 0]
 [0 0 0 ... 1 1 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
123,"[[ 60  54  60 ...  99  96 104]
 [ 57  59  62 ...  93 100 103]
 [ 62  63  65 ... 104 101 113]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
124,"[[46 61 73 ... 18 13  5]
 [51 66 73 ... 13  8  0]
 [52 64 72 ... 12  4  0]
 ...
 [ 0  0  0 ... 38 17  0]
 [ 0  0  0 ... 37 19  0]
 [ 0  0  0 ... 38 20  0]]",Normal
125,"[[23 38 51 ...  1  0  0]
 [23 30 48 ...  0  0  0]
 [23 29 49 ...  0  0  0]
 ...
 [ 4  1  4 ...  7  6  6]
 [ 3  0  6 ... 11  7  6]
 [ 6  3  7 ...  7  8  7]]",Normal
126,"[[ 16  22  32 ...  52  54  48]
 [ 15  21  29 ...  55  57  45]
 [ 13  21  26 ...  52  53  46]
 ...
 [  1   0   0 ...   0   0   0]
 [107  94  64 ...   0   0   0]
 [255 254 255 ...   0   0   0]]",Normal
127,"[[ 0 11 21 ... 58 46 29]
 [ 0  8 17 ... 54 41 21]
 [ 0  3 17 ... 50 35 19]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
128,"[[117 108 107 ...  88  84  87]
 [120 114 108 ...  86  89  81]
 [124 115 107 ...  90  93  83]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
129,"[[ 93  85  96 ... 119 100  96]
 [138 124 119 ... 124 109 122]
 [145 133 142 ... 140 145 144]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
130,"[[  0 116 136 ...   0   0   0]
 [  0 115 130 ...   0   0   0]
 [  0 113 136 ... 108  97  83]
 ...
 [  0   0   0 ...  54   0   0]
 [  0   0   0 ...  68   0   0]
 [  0   0   0 ...  93   0   0]]",Normal
131,"[[78 80 76 ... 23  8  0]
 [85 87 83 ... 17  1  0]
 [91 91 91 ... 16  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
132,"[[4 5 6 ... 7 0 0]
 [3 2 3 ... 6 0 0]
 [3 1 3 ... 6 0 0]
 ...
 [0 0 2 ... 4 5 4]
 [0 0 1 ... 3 5 5]
 [0 0 2 ... 4 5 5]]",Normal
133,"[[209 169 130 ...   0   0   0]
 [148 114 156 ...   0   0   0]
 [139 127 176 ...   0   0   0]
 ...
 [  0   0   0 ...  29  16   0]
 [  0   0   0 ...  30  15   1]
 [  0   0   0 ...  30  21   1]]",Normal
134,"[[42 47 53 ...  0  0  0]
 [41 46 47 ...  0  0  0]
 [37 43 50 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
135,"[[ 9  9  9 ... 11 11 11]
 [ 9  9  9 ... 11 10 11]
 [10  9  9 ... 11  9 10]
 ...
 [ 7  6  6 ...  6  4  4]
 [ 6  7  6 ...  8  7  7]
 [ 5  5  6 ...  0  0  0]]",Normal
136,"[[ 37  40  56 ...  31  47 111]
 [ 32  43  59 ...  30  51 110]
 [ 30  44  57 ...  27  49 110]
 ...
 [  0   0   0 ...   0   0   6]
 [  0   0   0 ...   0   1   7]
 [  0   0   0 ...   0   0   5]]",Normal
137,"[[106 112 111 ...  14  12  16]
 [108 116 115 ...  22  27  27]
 [112 118 118 ...  41  43  40]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
138,"[[34 35 35 ...  0  0  0]
 [43 45 43 ...  0  0  0]
 [52 52 49 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
139,"[[ 0  0  0 ... 63 54 52]
 [ 0  0  0 ... 65 52 51]
 [ 0  0  0 ... 63 55 50]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
140,"[[105 118 123 ...   0   0   0]
 [105 108 110 ...   0   1   0]
 [ 94  95 101 ...  31   8   2]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
141,"[[40 72 85 ... 90 77 61]
 [10 54 66 ... 89 75 59]
 [12 54 64 ... 83 71 57]
 ...
 [34 36 40 ... 23 25 27]
 [36 34 39 ... 25 24 27]
 [37 33 39 ... 24 26 31]]",Normal
142,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
143,"[[46 56 67 ... 99 88 78]
 [44 57 68 ... 99 90 79]
 [43 53 64 ... 96 88 76]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
144,"[[ 80 131 140 ...  47  39  31]
 [ 73  83 129 ...  40  32  24]
 [ 71  74  93 ...  38  30  22]
 ...
 [  3   4   3 ...   0   0   0]
 [  5   4   4 ...   0   0   0]
 [  4   4   3 ...   0   0   0]]",Normal
145,"[[103 106 103 ... 107 103  99]
 [ 97 106 106 ... 104 100  97]
 [ 99 105 103 ... 104  99  95]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
146,"[[ 89 102 106 ...  21   0   0]
 [ 83 100 104 ...  16   0   0]
 [ 85  93 103 ...  10   0   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
147,"[[ 0 15 31 ...  0  0  0]
 [ 0 13 28 ...  0  0  0]
 [ 0 10 27 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
148,"[[ 0  0  0 ... 38 29 10]
 [ 0  0  0 ... 34 25  1]
 [ 0  0  0 ... 31 26  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
149,"[[ 99  96  89 ... 139 186  95]
 [121 104  91 ... 188 165  64]
 [151  99  97 ... 190  70  70]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
150,"[[ 34  21  29 ...  61  44  49]
 [ 33  17  32 ...  40  55  45]
 [ 33   8  21 ...  48  57  49]
 ...
 [126   0   0 ...   0   0   0]
 [255 254  80 ...   0   0   0]
 [255 255 255 ...   0   0   0]]",Normal
151,"[[92 96 99 ... 92 89 80]
 [88 87 98 ... 89 86 78]
 [86 93 97 ... 93 85 78]
 ...
 [18 18 19 ... 25 25 34]
 [19 21 19 ... 24 29 27]
 [18 19 20 ... 25 27 30]]",Normal
152,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
153,"[[33 44 48 ...  0  0  0]
 [34 42 49 ...  0  0  0]
 [28 38 44 ...  0  0  0]
 ...
 [ 0  0  0 ... 94 88 74]
 [ 0  0  0 ... 98 85 74]
 [ 0  0  0 ... 98 86 75]]",Normal
154,"[[11 26 38 ...  0  0  0]
 [10 25 40 ...  0  0  0]
 [ 6 22 35 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
155,"[[52 52 60 ...  1  0  0]
 [42 47 59 ...  0  0  0]
 [39 46 54 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
156,"[[ 4  9 18 ...  0  0  0]
 [ 1  4 16 ...  0  0  0]
 [ 0  1 10 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
157,"[[ 9 23 35 ... 14 13  1]
 [10 23 33 ... 12  6  0]
 [ 7 20 34 ... 12  4  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
158,"[[109 101 109 ... 107  97 104]
 [135 115 110 ... 103 101 102]
 [152 147 135 ...  97 103  95]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
159,"[[ 56  52  50 ...  93  82  91]
 [ 66  64  63 ...  95  96 118]
 [ 82  76  72 ... 102 137 154]
 ...
 [ 95  61 133 ...  11   0   0]
 [ 96  62 129 ...  13   0   0]
 [ 93  53 147 ...   8   0   0]]",Normal
160,"[[121 114 112 ...  19  19  18]
 [145 120 118 ...  18  20  24]
 [162 121 121 ...  18  17  18]
 ...
 [  9   5   3 ...   0   1   2]
 [  7   7   7 ...   0   0   1]
 [  8   6   6 ...   0   0   3]]",Normal
161,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [  0   0   0 ... 255 255 255]
 [  0   0   0 ... 255 255 255]
 [  0   0   0 ... 255 255 255]]",Normal
162,"[[ 0  2  5 ...  0  0  0]
 [ 0  0 10 ...  0  0  0]
 [ 0  0  7 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
163,"[[205 212 191 ... 139 143 146]
 [209 190 190 ... 129 139 146]
 [226 210 195 ... 132 136 161]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
164,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
165,"[[ 0  0  0 ... 49 41 28]
 [ 0  0  0 ... 44 38 27]
 [ 0  0  0 ... 46 36 22]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
166,"[[23 42 60 ... 88 77 78]
 [22 38 58 ... 91 75 73]
 [20 39 61 ... 88 77 73]
 ...
 [ 0  0 10 ...  0  0  0]
 [ 0  0  9 ...  0  0  0]
 [ 0  0 13 ...  0  0  0]]",Normal
167,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
168,"[[ 58  93  98 ...  84  82  78]
 [ 73  84 112 ...  82  83  69]
 [ 85  96  95 ...  81  86  68]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
169,"[[53 56 61 ...  0  0  0]
 [54 52 59 ...  7  6  2]
 [44 49 58 ... 18 16 11]
 ...
 [ 0  0  6 ...  0  0  0]
 [ 0  0  9 ...  0  0  0]
 [ 0  0  8 ...  0  0  0]]",Normal
170,"[[101  56  59 ... 118 112 128]
 [ 97  55  58 ... 112 115 139]
 [100  60  60 ... 121 126 156]
 ...
 [ 42  22  26 ...   0   0   0]
 [ 42  24  30 ...   0   0   0]
 [ 48  30  28 ...   0   0   0]]",Normal
171,"[[ 0  0  0 ... 32 34 22]
 [16 13 13 ... 31 28 21]
 [34 30 29 ... 28 23 17]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
172,"[[ 0  0  0 ... 58 61 60]
 [14  8  9 ... 68 71 69]
 [18 17 20 ... 77 79 74]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
173,"[[0 0 0 ... 0 0 7]
 [0 0 0 ... 0 0 7]
 [0 0 0 ... 0 0 7]
 ...
 [0 0 0 ... 1 3 3]
 [0 0 0 ... 2 3 3]
 [0 0 0 ... 3 3 4]]",Normal
174,"[[ 36  20  14 ...  22   0  14]
 [ 49  22  13 ...  20   8  11]
 [ 57  33   9 ...  18  15  28]
 ...
 [255 255 254 ...   0   0   0]
 [255 255 255 ...   0   0   0]
 [255 255 255 ...   0   0   0]]",Normal
175,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
176,"[[134 125 119 ...   0   0   0]
 [110  70  63 ...   0   0   0]
 [158 121  88 ...   0   6  24]
 ...
 [  0   0   0 ...   0   1   0]
 [  0   0   0 ...   0   0   1]
 [  0   0   0 ...   1   0   1]]",Normal
177,"[[255 255 255 ...  38  37  38]
 [249 248 247 ...   2   3   2]
 [172 184 184 ...   0   0   0]
 ...
 [  0   0   0 ...  16   5   0]
 [  0   0   0 ...  15   3   0]
 [  0   0   0 ...  15   8   0]]",Normal
178,"[[62 58 51 ...  0  0  0]
 [77 72 61 ...  0  0  0]
 [87 83 77 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
179,"[[0 0 0 ... 0 0 1]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
180,"[[ 9 11  8 ... 13 15  0]
 [ 9  9  9 ... 14 15  0]
 [ 7 10 11 ... 14 15  0]
 ...
 [ 0  0 10 ... 15 14 17]
 [ 0  0  9 ...  0  0  0]
 [ 0  0 10 ...  0  0  0]]",Normal
181,"[[83 90 88 ... 82 82 86]
 [84 82 91 ... 83 79 83]
 [85 84 88 ... 85 75 81]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
182,"[[145 118 111 ...  92  86  91]
 [181 115 115 ...  90  95 102]
 [159 135 111 ...  86  94  99]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
183,"[[100 104 107 ...  69  63  56]
 [102  98 107 ...  66  61  50]
 [103 102 104 ...  62  61  50]
 ...
 [  0   0   8 ...  53  28   1]
 [  0   0   6 ...  54  34   3]
 [  0   0   8 ...  53  33   3]]",Normal
184,"[[ 0  0  0 ...  8  6 13]
 [ 1  0  1 ... 21 26 22]
 [ 3  3 11 ... 42 40 42]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
185,"[[ 49  60  70 ...   0   0  38]
 [ 13  23  33 ...   0   0  35]
 [ 10  18  35 ...   0   0  36]
 ...
 [236 240 241 ...   0   0   0]
 [246 235 242 ...   0   0   0]
 [243 240 242 ...   0   0   0]]",Normal
186,"[[ 0  0  0 ... 47 35 24]
 [ 0  0  0 ... 38 35 18]
 [ 0  0  0 ... 39 30 17]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  2  2]]",Normal
187,"[[53 49 42 ... 22 38 46]
 [51 45 42 ... 29 43 57]
 [65 47 48 ... 37 54 63]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
188,"[[150 143 135 ...  61  55  45]
 [ 78  75  71 ...  41  37  29]
 [ 47  39  29 ...  39  32  24]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
189,"[[  0   0   0 ... 115 123 180]
 [  0   0   0 ... 120 128 165]
 [  0   0   0 ... 118 137 152]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
190,"[[255 237 190 ... 118 110 123]
 [255 187 198 ... 112 116 126]
 [255 182 180 ... 113 125 141]
 ...
 [255 173 161 ...  12  14  13]
 [255 161 151 ...  14  11  12]
 [255 168 148 ...  12  12  12]]",Normal
191,"[[ 0  0  0 ... 21 13  0]
 [ 0  0  0 ... 20 14  0]
 [ 0  0  0 ... 15 10  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
192,"[[ 0  2 13 ... 33 32 28]
 [ 0  3 10 ... 35 34 29]
 [ 0  1 11 ... 41 37 30]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
193,"[[246 187 131 ...   0   0   0]
 [249 189 132 ...   0   0   0]
 [244 188 135 ...   0   0   0]
 ...
 [196 106  48 ...   0   0   0]
 [201 111  47 ...   0   0   0]
 [197 109  48 ...   0   0   0]]",Normal
194,"[[ 94  93  94 ... 156 159  99]
 [ 99  95  94 ... 149  80  63]
 [109  94  96 ...  71  67  69]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
195,"[[110 121 115 ... 113 108 105]
 [107 113 109 ... 106 100 121]
 [110 107 111 ...  98 108 138]
 ...
 [ 21  19  18 ...  13  13  16]
 [ 18  18  17 ...  14  15  14]
 [ 19  19  19 ...  14  14  16]]",Normal
196,"[[ 74  82  91 ...  79  67  51]
 [ 74  84  87 ...  81  66  51]
 [ 78  83  95 ...  78  65  46]
 ...
 [  0   0   0 ...   7 220 254]
 [  0   0   0 ... 217 255 255]
 [  0   0   0 ... 235 255 255]]",Normal
197,"[[102  71  26 ...  24  18   4]
 [118 114  75 ...  25  16   1]
 [ 98 112 109 ...  16  15   0]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
198,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
199,"[[ 1 16 28 ... 69 60 49]
 [ 0 10 26 ... 60 58 49]
 [ 0  3 22 ... 63 58 52]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
200,"[[ 40  49  66 ... 129 171 252]
 [ 41  47  63 ... 125 172 247]
 [ 34  47  60 ... 125 172 248]
 ...
 [  0   0   0 ...  34   9   0]
 [  0   0   0 ...  31   1   0]
 [  0   0   0 ...  27   0   0]]",Normal
201,"[[59 63 73 ...  0  0  0]
 [56 60 72 ...  0  0  0]
 [57 63 65 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
202,"[[  3 200  85 ...  13   7   1]
 [  3 107  86 ...  11   6   1]
 [ 61  76  82 ...  10   5   0]
 ...
 [  0   0   0 ...   0   0   1]
 [  7   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
203,"[[86 86 84 ... 16 18 30]
 [91 86 87 ... 33 38 48]
 [99 96 92 ... 47 53 65]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
204,"[[56 64 67 ... 38 24 17]
 [55 67 67 ... 37 27 15]
 [59 59 67 ... 34 23 15]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
205,"[[42 49 52 ... 24  0  0]
 [37 42 47 ... 15  0  0]
 [34 38 43 ...  7  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
206,"[[ 0  0  4 ... 26 18 10]
 [ 0  0  1 ... 26 13  4]
 [ 0  0  0 ... 20 12  4]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
207,"[[102  80 113 ...  28  29  23]
 [ 71  68 107 ...  28  22  23]
 [ 35  58  97 ...  26  21  20]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
208,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
209,"[[57 71 79 ... 90 85 95]
 [57 76 83 ... 90 84 88]
 [57 73 76 ... 94 80 85]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
210,"[[32 37 45 ... 44 32 28]
 [29 37 45 ... 37 31 25]
 [29 35 43 ... 35 28 23]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
211,"[[0 0 0 ... 4 0 0]
 [0 0 0 ... 2 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
212,"[[109 127 111 ...  64  60  73]
 [ 49  93 128 ...  54  60  72]
 [ 50  50  89 ...  61  69  73]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]",Normal
213,"[[ 6  5  6 ...  9 10 10]
 [ 5  5  6 ...  7  7  8]
 [ 4  4  5 ...  7  9  8]
 ...
 [ 5  4  3 ...  8  8  7]
 [ 3  4  3 ...  7  8  8]
 [ 5  4  5 ...  8  8  8]]",Normal
214,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",Normal
215,"[[ 0  6 11 ... 32 24  9]
 [ 0  1  7 ... 34 26  9]
 [ 0  0  1 ... 36 22 11]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
216,"[[38 44 48 ... 64 58 52]
 [37 47 49 ... 65 61 52]
 [36 41 47 ... 65 60 49]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
217,"[[ 0  0 19 ...  0  0  0]
 [ 0  0  9 ...  0  0  0]
 [ 0  0  2 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  2]
 [ 0  0  0 ...  0  0  1]
 [ 0  0  0 ...  0  0  1]]",Normal
218,"[[85 98 59 ...  0  0  0]
 [77 92 76 ...  1  0  0]
 [88 80 81 ...  5  2  3]
 ...
 [ 0  0  7 ... 16  2  0]
 [ 0  0 10 ... 15  3  0]
 [ 0  0  7 ... 15  3  0]]",Normal
219,"[[ 0  0  0 ... 44 48 51]
 [ 0  0  0 ... 45 48 51]
 [ 0  0  0 ... 50 53 51]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]",Normal
